Add/Edit/Delete,Name,Branch,Address 1,City,State,Zip,Country,Tier Name,Data Privacy,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4
,ANTONIO CARLOS,Coca-Cola FEMSA,"Av Joao Frederico Martendal, 999, ANEXO 1",ANTONIO CARLOS,SC,88180-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,ANTONIO CARLOS,Coca-Cola FEMSA,"Av Joao Frederico Martendal, 999, ANEXO 1",ANTONIO CARLOS,SC,88180-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,ARACATUBA,Coca-Cola FEMSA,"RUA BRIGADEIRO FARIA, 1001",ARAÇATUBA,SP,16078-005,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,ARACATUBA,Coca-Cola FEMSA,"RUA BRIGADEIRO FARIA, 1001",ARAÇATUBA,SP,16078-005,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,ARAUCARIA,Coca-Cola FEMSA,"R JOSE BUTKOSKI, 155",ARAUCARIA,PR,83707-743,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,ASSIS,Coca-Cola FEMSA,RUA SEBASTIÃO LEITE DO CANTO Nº 847,ASSIS,SP,19800-120,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,ASSIS,Coca-Cola FEMSA,RUA SEBASTIÃO LEITE DO CANTO Nº 847,ASSIS,SP,19800-120,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,BALNEARIO CAMBORIU,Coca-Cola FEMSA,"Rodovia BR-101, KM 137,6, sem numero, anexo 1",BALNEARIO CAMBORIU,SC,88332-510,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,BALNEARIO CAMBORIU,Coca-Cola FEMSA,"Rodovia BR-101, KM 137,6, sem numero, anexo 1",BALNEARIO CAMBORIU,SC,88332-510,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,BANDEIRANTES,Coca-Cola FEMSA,"Rua Tulio Decarli, nº 130",BANDEIRANTES,PR,86360-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,BANDEIRANTES,Coca-Cola FEMSA,"Rua Tulio Decarli, nº 130",BANDEIRANTES,PR,86360-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,BARRETOS,Coca-Cola FEMSA,"RUA TERMITA CANDIDA VASCONCELOS, 166",BARRETOS,SP,14781-140,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,BARRETOS,Coca-Cola FEMSA,"RUA TERMITA CANDIDA VASCONCELOS, 166",BARRETOS,SP,14781-140,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,BAURU,Coca-Cola FEMSA,"ROD. ENG. HORACIO F PYLES, S/N, KM 1 ACESSO",BAURU,SP,17039-470,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,BAURU,Coca-Cola FEMSA,"ROD. ENG. HORACIO F PYLES, S/N, KM 1 ACESSO",BAURU,SP,17039-470,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,BELO HORIZONTE,Coca-Cola FEMSA,"Anel Rodoviário Celso Mello Azevedo, 3515",Belo Horizonte,MG,31250-004,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Distribuição,
,BELO HORIZONTE,Coca-Cola FEMSA,"Anel Rodoviário Celso Mello Azevedo, 3515",Belo Horizonte,MG,31250-004,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Comercial,
,BETIM,Coca-Cola FEMSA,"R. Teonílio Niquini, 30",Betim,MG,32669-700,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Distribuição,
,BETIM,Coca-Cola FEMSA,"R. Teonílio Niquini, 30",Betim,MG,32669-700,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Comercial,
,BLUMENAU,Coca-Cola FEMSA,"Rua Dolores Duran, sem numero, anexo 1",BLUMENAU,SC,89052-020,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,BLUMENAU,Coca-Cola FEMSA,"Rua Dolores Duran, sem numero, anexo 1",BLUMENAU,SC,89052-020,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,BOQUEIRAO,Coca-Cola FEMSA,"Rua Bartolomeu Lourenço de Gusmão, 2860",CURITIBA,PR,81650-050,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,BORBOREMA,Coca-Cola FEMSA,Rua Conego Heriberto Goederdorfer s/n - Igreja São Sebastião,BORBOREMA,SP,0,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,CAMBE,Coca-Cola FEMSA,"ROD. MELLO PEIXOTO, 884, KM 158",CAMBÉ,PR,86180-970,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,CAMBE,Coca-Cola FEMSA,"ROD. MELLO PEIXOTO, 884, KM 158",CAMBÉ,PR,86180-970,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,CAMPO GRANDE,Coca-Cola FEMSA,"RODOVIA CAMPO GRANDE / SÃO PAULO BR 163, S/N, SALA 01",CAMPO GRANDE,MS,79079-005,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,CAMPO GRANDE,Coca-Cola FEMSA,"RODOVIA CAMPO GRANDE / SÃO PAULO BR 163, S/N, SALA 01",CAMPO GRANDE,MS,79079-005,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,CAMPO MOURAO,Coca-Cola FEMSA,"Av. Manoel Nogueira, Nº 428",CAMPO MOURÃO,PR,87305-150,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,CAMPO MOURAO,Coca-Cola FEMSA,"Av. Manoel Nogueira, Nº 428",CAMPO MOURÃO,PR,87305-150,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,CARAGUATATUBA,Coca-Cola FEMSA,"RUA RIO GRANDE DO NORTE, 815",CARAGUATATUBA,SP,11665-310,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Distribuição,
,CARAGUATATUBA,Coca-Cola FEMSA,"RUA RIO GRANDE DO NORTE, 815",CARAGUATATUBA,SP,11665-310,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Comercial,
,CASCAVEL,Coca-Cola FEMSA,"Av. Aracy Tanaka Biazetto, 5778",CASCAVEL,PR,85803-650,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,CASCAVEL,Coca-Cola FEMSA,"Av. Aracy Tanaka Biazetto, 5778",CASCAVEL,PR,85803-650,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,CATANDUVA,Coca-Cola FEMSA,"RUA ABELARDO RODRIGUES Y RODRIGUES, 650",CATANDUVA,SP,15803-295,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,CATANDUVA,Coca-Cola FEMSA,"RUA ABELARDO RODRIGUES Y RODRIGUES, 650",CATANDUVA,SP,15803-295,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,CD NOVO MUNDO,Coca-Cola FEMSA,"R. Srg. Rodoval Cabral Trindade, sn",SÃO PAULO,SP,02190-040,Brasil,Coca Cola FEMSA,FALSE,SP METROPOLE,,Distribuição,
,CD NOVO MUNDO,Coca-Cola FEMSA,"R. Srg. Rodoval Cabral Trindade, sn",SÃO PAULO,SP,02190-040,Brasil,Coca Cola FEMSA,FALSE,SP METROPOLE,,Comercial,
,CHAPECO,Coca-Cola FEMSA,"Loc Acesso A Chapeco Br 282, S/N, Km 05, ANEXO I",CHAPECÓ,SC,89810-800,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,CIANORTE,Coca-Cola FEMSA,"ROD. BR 323, KM 221, S/N, LOTE 01, QUADRA 02",CIANORTE,PR,87200-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,CIANORTE,Coca-Cola FEMSA,"ROD. BR 323, KM 221, S/N, LOTE 01, QUADRA 02",CIANORTE,PR,87200-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,CONCENTRADORA JUNDIAI,Coca-Cola FEMSA,"Rod. Dom Gabriel Paulino Bueno Couto, s/no. Colinas, Km 66",JUNDIAÍ,SP,13212-240,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,CONCENTRADORA JUNDIAI,Coca-Cola FEMSA,"Rod. Dom Gabriel Paulino Bueno Couto, s/no. Colinas, Km 66",JUNDIAÍ,SP,13212-240,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,CURITIBA,Coca-Cola FEMSA,"ROD. BR 277, KM 81,5",CURITIBA,PR,81540-900,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,CURITIBA,Coca-Cola FEMSA,"ROD. BR 277, KM 81,5",CURITIBA,PR,81540-900,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,CURITIBA PLANTA,Coca-Cola FEMSA,"ROD. BR 277, KM 81,5",CURITIBA,PR,81540-900,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Manufatura,
,DIVINOPOLIS,Coca-Cola FEMSA,"RUA ROSANA NORONHA GUARANY, Nº 2000 - LETRA B",DIVINÓPOLIS,MG,35502-225,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Distribuição,
,DIVINOPOLIS,Coca-Cola FEMSA,"RUA ROSANA NORONHA GUARANY, Nº 2000 - LETRA B",DIVINÓPOLIS,MG,35502-225,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Comercial,
,FARROUPILHA,Coca-Cola FEMSA,"Rod RS-122, S/N, Travessa Milanês",FARROUPILHA,RS,95180-000,Brasil,Coca Cola FEMSA,FALSE,RS,,Distribuição,
,FARROUPILHA,Coca-Cola FEMSA,"Rod RS-122, S/N, Travessa Milanês",FARROUPILHA,RS,95180-000,Brasil,Coca Cola FEMSA,FALSE,RS,,Comercial,
,FOUNTAIN,Coca-Cola FEMSA,Rodovia Engenheiro Horácio f.Pyles S/N - KM 01,BAURU,SP,17039-470,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Manufatura,
,FOZ DO IGUACU,Coca-Cola FEMSA,"AV. JUSCELINO KUBITSCHEK, 2956",FOZ DO IGUAÇÚ,PR,85864-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,FOZ DO IGUACU,Coca-Cola FEMSA,"AV. JUSCELINO KUBITSCHEK, 2956",FOZ DO IGUAÇÚ,PR,85864-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,FRANCISCO BELTRAO,Coca-Cola FEMSA,"ROD. PERIMETRAL NORTE, PR 180, Nº 551",FRANCISCO BELTRÃO,PR,85604-278,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,FRANCISCO BELTRAO,Coca-Cola FEMSA,"ROD. PERIMETRAL NORTE, PR 180, Nº 551",FRANCISCO BELTRÃO,PR,85604-278,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,GUARAPUAVA,Coca-Cola FEMSA,"RUA GENERAL OSÓRIO, 1454",GUARAPUAVA,PR,85040-040,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,GUARAPUAVA,Coca-Cola FEMSA,"RUA GENERAL OSÓRIO, 1454",GUARAPUAVA,PR,85040-040,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,GUARATINGUETA,Coca-Cola FEMSA,"RUA MILTON JOSE NUNES FERNANDES, 245",GUARATINGUETA,SP,12522-450,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Distribuição,
,GUARATINGUETA,Coca-Cola FEMSA,"RUA MILTON JOSE NUNES FERNANDES, 245",GUARATINGUETA,SP,12522-450,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Comercial,
,IPATINGA,Coca-Cola FEMSA,"AVENIDA JOSÉ JULIO DA COSTA, Nº 1265 - LETRA B",IPATINGA,MG,35162-189,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Distribuição,
,IPATINGA,Coca-Cola FEMSA,"AVENIDA JOSÉ JULIO DA COSTA, Nº 1265 - LETRA B",IPATINGA,MG,35162-189,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Comercial,
,IPIRANGA,Coca-Cola FEMSA,"RUA LIMA BARRETO,375",SÃO PAULO,SP,01552-020,Brasil,Coca Cola FEMSA,FALSE,SP METROPOLE,,Distribuição,
,IPIRANGA,Coca-Cola FEMSA,"RUA LIMA BARRETO,375",SÃO PAULO,SP,01552-020,Brasil,Coca Cola FEMSA,FALSE,SP METROPOLE,,Comercial,
,ITAIM PAULISTA,Coca-Cola FEMSA,"RUA TIBÚRCIO DE SOUZA, 2782",SÃO PAULO,SP,08140-000,Brasil,Coca Cola FEMSA,FALSE,SP METROPOLE,,Distribuição,
,ITAIM PAULISTA,Coca-Cola FEMSA,"RUA TIBÚRCIO DE SOUZA, 2782",SÃO PAULO,SP,08140-000,Brasil,Coca Cola FEMSA,FALSE,SP METROPOLE,,Comercial,
,ITAPORÃ,Coca-Cola FEMSA,"ROD.DOURADOS ITAPORÃ, S/Nº KM 15 (PARTE), S/N",ITAPORÃ,MS,79890-000,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,ITAPORÃ,Coca-Cola FEMSA,"ROD.DOURADOS ITAPORÃ, S/Nº KM 15 (PARTE), S/N",ITAPORÃ,MS,79890-000,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,IVAIPORA,Coca-Cola FEMSA,"RUA RIO GRANDE DO NORTE, 175",IVAIPORÃ,PR,86870-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,IVAIPORA,Coca-Cola FEMSA,"RUA RIO GRANDE DO NORTE, 175",IVAIPORÃ,PR,86870-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,JALES,Coca-Cola FEMSA,"RUA AUREO FERNANDES DE FARIA, 1211",JALES,SP,15708-000,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,JALES,Coca-Cola FEMSA,"RUA AUREO FERNANDES DE FARIA, 1211",JALES,SP,15708-000,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,JOÃO MONLEVADE,Coca-Cola FEMSA,"RODOVIA BR 262, S/Nº. KM 204-5",JOÃO MONLEVADE,MG,35931-042,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Distribuição,
,JOÃO MONLEVADE,Coca-Cola FEMSA,"RODOVIA BR 262, S/Nº. KM 204-5",JOÃO MONLEVADE,MG,35931-042,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Comercial,
,JOINVILLE,Coca-Cola FEMSA,"R Noruega, 99, Anexo Bloco C, Anexo 1 ANEXO Complexo Danica",JOINVILLE,SC,89206-600,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,JOINVILLE,Coca-Cola FEMSA,"R Noruega, 99, Anexo Bloco C, Anexo 1 ANEXO Complexo Danica",JOINVILLE,SC,89206-600,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,JUIZ DE FORA,Coca-Cola FEMSA,"RUA HENRIQUE BURNIER, Nº 575 - LETRA B",JUIZ DE FORA,MG,36080-150,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Distribuição,
,JUIZ DE FORA,Coca-Cola FEMSA,"RUA HENRIQUE BURNIER, Nº 575 - LETRA B",JUIZ DE FORA,MG,36080-150,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Comercial,
,JURUBATUBA,Coca-Cola FEMSA,"Av Engenheiro Alberto de Zagottis, 352",SÃO PAULO,SP,04675-230,Brasil,Coca Cola FEMSA,FALSE,Corporativo,,Oficina Central,
,JURUBATUBA OPERAÇÕES,Coca-Cola FEMSA,"AV. ENGº ALBERTO DE ZAGOTTIS, 352",SÃO PAULO,SP,04675-901,Brasil,Coca Cola FEMSA,FALSE,SP METROPOLE,,Distribuição,
,JURUBATUBA OPERAÇÕES,Coca-Cola FEMSA,"AV. ENGº ALBERTO DE ZAGOTTIS, 352",SÃO PAULO,SP,04675-901,Brasil,Coca Cola FEMSA,FALSE,SP METROPOLE,,Comercial,
,LARANJEIRAS DO SUL,Coca-Cola FEMSA,"RUA BARÃO DO RIO BRANCO, 2825",LARANJEIRAS DO SUL,PR,85301-030,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,LARANJEIRAS DO SUL,Coca-Cola FEMSA,"RUA BARÃO DO RIO BRANCO, 2825",LARANJEIRAS DO SUL,PR,85301-030,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,LAVRAS,Coca-Cola FEMSA,"RUA ALCIDES TOMAZ DA SILVA, Nº 440 - LETRA B",LAVRAS,MG,37200-000,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Distribuição,
,LAVRAS,Coca-Cola FEMSA,"RUA ALCIDES TOMAZ DA SILVA, Nº 440 - LETRA B",LAVRAS,MG,37200-000,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Comercial,
,LENCOIS PAULISTA,Coca-Cola FEMSA,"AV. ORIGENES LESSA, 60",LENÇÓIS PAULISTA,SP,18681-380,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,LENCOIS PAULISTA,Coca-Cola FEMSA,"AV. ORIGENES LESSA, 60",LENÇÓIS PAULISTA,SP,18681-380,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,MACRO CD,Coca-Cola FEMSA,"PRAÇA AGRICOLA LA PAZ TRISTANTE, 35",SÃO PAULO,SP,06276-035,Brasil,Coca Cola FEMSA,FALSE,SP METROPOLE,,Distribuição,
,MACRO CD,Coca-Cola FEMSA,"PRAÇA AGRICOLA LA PAZ TRISTANTE, 35",SÃO PAULO,SP,06276-035,Brasil,Coca Cola FEMSA,FALSE,SP METROPOLE,,Comercial,
,MARECHAL CANDIDO RONDON,Coca-Cola FEMSA,"ROD. PR 163, KM 281,8, S/N",MARECHAL CANDIDO RONDON,PR,85960-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,MARECHAL CANDIDO RONDON,Coca-Cola FEMSA,"ROD. PR 163, KM 281,8, S/N",MARECHAL CANDIDO RONDON,PR,85960-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,MARIANA,Coca-Cola FEMSA,"RUA PRAIA DO CANELA, Nº 453 - LETRA B",MARIANA,MG,35420-000,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Distribuição,
,MARIANA,Coca-Cola FEMSA,"RUA PRAIA DO CANELA, Nº 453 - LETRA B",MARIANA,MG,35420-000,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Comercial,
,MARILIA,Coca-Cola FEMSA,"RUA JOÃO VIGGIANI, Nº 10",MARÍLIA,SP,17521-900,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,MARILIA,Coca-Cola FEMSA,"RUA JOÃO VIGGIANI, Nº 10",MARÍLIA,SP,17521-900,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,MARILIA PLANTA,Coca-Cola FEMSA,"RUA JOÃO VIGGIANI, Nº 10",MARÍLIA,SP,17521-900,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Manufatura,
,MARINGA,Coca-Cola FEMSA,"Rua Almerinda Silveira Coelho, 21327, Maringá",MARINGÁ,PR,87070-793,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,MARINGA,Coca-Cola FEMSA,"Rua Almerinda Silveira Coelho, 21327, Maringá",MARINGÁ,PR,87070-793,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,MARINGA PLANTA,Coca-Cola FEMSA,"AV. SÁBIA, 21327",MARINGÁ,PR,87083-497,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Manufatura,
,MEDIANEIRA,Coca-Cola FEMSA,"AV. 24 DE OUTUBRO, 188",MEDIANEIRA,PR,85884-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,MEDIANEIRA,Coca-Cola FEMSA,"AV. 24 DE OUTUBRO, 188",MEDIANEIRA,PR,85884-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,MOGI BODEGA,Coca-Cola FEMSA,"AV. FRANCISCO FERREIRA LOPES, 4303",MOGI DAS CRUZES,SP,08745-000,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,MOGI BODEGA,Coca-Cola FEMSA,"AV. FRANCISCO FERREIRA LOPES, 4303",MOGI DAS CRUZES,SP,08745-000,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,OSVALDO CRUZ,Coca-Cola FEMSA,"RUA PEDRO MONTE BEZERRA, 100",OSVALDO CRUZ,SP,17700-970,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,OSVALDO CRUZ,Coca-Cola FEMSA,"RUA PEDRO MONTE BEZERRA, 100",OSVALDO CRUZ,SP,17700-970,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,OURINHOS,Coca-Cola FEMSA,"RUA SÉRGIO OLIVEIRA DE MORAES, 270",OURINHOS,SP,19911-300,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,OURINHOS,Coca-Cola FEMSA,"RUA SÉRGIO OLIVEIRA DE MORAES, 270",OURINHOS,SP,19911-300,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,PALMAS,Coca-Cola FEMSA,"RUA CARLOS SEIXAS SALDANHA, 1340",PALMAS,PR,85555-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,PALMAS,Coca-Cola FEMSA,"RUA CARLOS SEIXAS SALDANHA, 1340",PALMAS,PR,85555-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,PARANAVAI,Coca-Cola FEMSA,"AV. HEITOR ALENCAR FURTADO, Nº. 7341",PARANAVAÍ,PR,87706-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,PARANAVAI,Coca-Cola FEMSA,"AV. HEITOR ALENCAR FURTADO, Nº. 7341",PARANAVAÍ,PR,87706-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,PATO BRANCO,Coca-Cola FEMSA,"Rod. PR 280, nº 11.080",PATO BRANCO,PR,85.508-280,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,PATO BRANCO,Coca-Cola FEMSA,"Rod. PR 280, nº 11.080",PATO BRANCO,PR,85.508-280,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,PELOTAS,Coca-Cola FEMSA,"Av Bento Goncalves, 5730, Anexo 1",PELOTAS,RS,96015-210,Brasil,Coca Cola FEMSA,FALSE,RS,,Distribuição,
,PELOTAS,Coca-Cola FEMSA,"Av Bento Goncalves, 5730, Anexo 1",PELOTAS,RS,96015-210,Brasil,Coca Cola FEMSA,FALSE,RS,,Comercial,
,PIRACICABA,Coca-Cola FEMSA,"Estrada Tang Wing Sun,50",PIRACICABA,SP,13426-425,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,PLANTA ANTONIO CARLOS,Coca-Cola FEMSA,"Av Joao Frederico Martendal, 999, ANEXO 1",ANTONIO CARLOS,SC,88180-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Manufatura,
,PLANTA ITABIRITO,Coca-Cola FEMSA,"RODOVIA BR-040, KM 572",ITABIRITO,MG,35450-000,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Manufatura,
,PLANTA JUNDIAÍ,Coca-Cola FEMSA,"ROD. DOM GABRIEL PAULINO BUENO COUTO, KM 65,5",JUNDIAÍ,SP,13212-240,Brasil,Coca Cola FEMSA,FALSE,Planta Jundiai,,Manufatura,
,PLANTA MOGI DAS CRUZES,Coca-Cola FEMSA,"AV. FRANCISCO FERREIRA LOPES, 4303",MOGI DAS CRUZES,SP,08745-000,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Manufatura,
,PLANTA MS,Coca-Cola FEMSA,"RODOVIA CAMPO GRANDE / SÃO PAULO BR 163, S/N, SALA 01",CAMPO GRANDE,MS,79079-005,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Manufatura,
,PLANTA PORTO ALEGRE,Coca-Cola FEMSA,"Av. Assis Brasil, 11200",Porto Alegre,RS,91140-000,Brasil,Coca Cola FEMSA,FALSE,RS,,Manufatura,
,PONTA GROSSA,Coca-Cola FEMSA,"AV. GENERAL CARLOS CAVALCANTI, 4789",PONTA GROSSA,PR,84030-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Distribuição,
,PONTA GROSSA,Coca-Cola FEMSA,"AV. GENERAL CARLOS CAVALCANTI, 4789",PONTA GROSSA,PR,84030-000,Brasil,Coca Cola FEMSA,FALSE,PR/SC,,Comercial,
,PORTO ALEGRE,Coca-Cola FEMSA,"Av. Assis Brasil, 11200",Porto Alegre,RS,91140-000,Brasil,Coca Cola FEMSA,FALSE,RS,,Distribuição,
,PORTO ALEGRE,Coca-Cola FEMSA,"Av. Assis Brasil, 11200",Porto Alegre,RS,91140-000,Brasil,Coca Cola FEMSA,FALSE,RS,,Comercial,
,PORTO REAL,Coca-Cola FEMSA,"AVENIDA DOM PEDRO II, 87",PORTO REAL,RJ,27570-000,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Distribuição,
,PORTO REAL,Coca-Cola FEMSA,"AVENIDA DOM PEDRO II, 87",PORTO REAL,RJ,27570-000,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Comercial,
,PORTO REAL PLANTA,Coca-Cola FEMSA,"AVENIDA DOM PEDRO II, 87",Porto Real,RJ,27570-000,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Manufatura,
,PRESIDENTE VENCESLAU,Coca-Cola FEMSA,"RUA JOÃO PESSOA, 406",PRESIDENTE VENCESLAU,SP,19400-000,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,PRESIDENTE VENCESLAU,Coca-Cola FEMSA,"RUA JOÃO PESSOA, 406",PRESIDENTE VENCESLAU,SP,19400-000,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,REGENTE FEIJO,Coca-Cola FEMSA,"RODOVIA RAPOSO TAVARES, S/N, KM 557",REGENTE FEIJÓ,SP,19570-000,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Distribuição,
,REGENTE FEIJO,Coca-Cola FEMSA,"RODOVIA RAPOSO TAVARES, S/N, KM 557",REGENTE FEIJÓ,SP,19570-000,Brasil,Coca Cola FEMSA,FALSE,SPI / MS,,Comercial,
,SANTA RITA DO SAPUCAI,Coca-Cola FEMSA,"BR 459, KM 120 S/N",SANTA RITA DO SAPUCAÍ,MG,37540-000,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Distribuição,
,SANTA RITA DO SAPUCAI,Coca-Cola FEMSA,"BR 459, KM 120 S/N",SANTA RITA DO SAPUCAÍ,MG,37540-000,Brasil,Coca Cola FEMSA,FALSE,MG / RJ,,Comercial,
,SANTO ANGELO,Coca-Cola FEMSA,"Av Getulio Vargas, 3328, Anexo 1",SANTO ANGELO,RS,98802-356,Brasil,Coca Cola FEMSA,FALSE,RS,,Distribuição,
